RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
0.812	0.000	0.000	0.000	0.977	-0.053	0.195	-0.008	-0.009	0.997	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
0.817	0.000	0.000	0.000	0.978	-0.055	0.204	-0.011	-0.005	0.992	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
0.823	0.000	0.000	0.000	0.978	-0.057	0.201	-0.012	-0.010	1.001	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.827	0.000	0.000	0.000	0.979	-0.053	0.193	-0.013	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
0.832	0.000	0.000	0.000	0.978	-0.056	0.202	-0.010	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
0.837	0.000	0.000	0.000	0.976	-0.059	0.195	-0.008	-0.006	0.992	0.183	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
0.843	0.000	0.000	0.000	0.980	-0.059	0.202	-0.011	-0.008	0.996	0.183	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.847	0.000	0.000	0.000	0.975	-0.053	0.200	-0.010	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
0.852	0.000	0.000	0.000	0.978	-0.052	0.204	-0.013	-0.006	1.004	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
0.858	0.000	0.000	0.000	0.975	-0.052	0.204	-0.010	-0.008	0.998	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.862	0.000	0.000	0.000	0.975	-0.054	0.203	-0.006	-0.010	1.003	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.868	0.000	0.000	0.000	0.981	-0.056	0.203	-0.008	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
0.872	0.000	0.000	0.000	0.978	-0.055	0.208	-0.008	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
0.878	0.000	0.000	0.000	0.975	-0.056	0.205	-0.011	-0.009	1.003	0.183	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
0.882	0.000	0.000	0.000	0.978	-0.053	0.208	-0.010	-0.005	1.005	0.183	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
0.888	0.000	0.000	0.000	0.978	-0.055	0.201	-0.012	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
0.892	0.000	0.000	0.000	0.976	-0.055	0.199	-0.011	-0.009	1.005	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
0.898	0.000	0.000	0.000	0.979	-0.055	0.204	-0.008	-0.005	1.002	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.902	0.000	0.000	0.000	0.978	-0.052	0.197	-0.008	-0.005	0.994	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.907	0.000	0.000	0.000	0.979	-0.054	0.201	-0.010	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
0.912	0.000	0.000	0.000	0.982	-0.057	0.201	-0.011	-0.002	0.994	0.092	0.000	0.000	0.000	0.000	98.195	3.939	0.000	
0.918	0.000	0.000	0.000	0.975	-0.054	0.202	-0.008	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.922	0.000	0.000	0.000	0.976	-0.055	0.203	-0.009	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
0.928	0.000	0.000	0.000	0.977	-0.053	0.201	-0.010	-0.010	0.998	0.092	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
0.932	0.000	0.000	0.000	0.981	-0.056	0.199	-0.012	-0.008	1.001	0.092	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
0.938	0.000	0.000	0.000	0.977	-0.053	0.197	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
0.942	0.000	0.000	0.000	0.977	-0.052	0.204	-0.012	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
0.948	0.000	0.000	0.000	0.976	-0.055	0.203	-0.005	-0.008	1.003	0.183	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.952	0.000	0.000	0.000	0.976	-0.054	0.201	-0.009	-0.006	0.998	0.183	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
0.958	0.000	0.000	0.000	0.977	-0.057	0.201	-0.009	-0.007	1.005	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
0.962	0.000	0.000	0.000	0.981	-0.057	0.200	-0.011	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
0.968	0.000	0.000	0.000	0.978	-0.055	0.202	-0.012	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	98.470	3.939	0.000	
0.973	0.000	0.000	0.000	0.979	-0.053	0.204	-0.008	-0.001	0.998	0.092	0.000	0.000	0.000	0.000	98.470	4.030	0.000	
0.977	0.000	0.000	0.000	0.977	-0.055	0.200	-0.010	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
0.983	0.000	0.000	0.000	0.975	-0.056	0.199	-0.010	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	98.378	4.214	0.000	
0.987	0.000	0.000	0.000	0.977	-0.056	0.201	-0.012	-0.007	0.997	0.000	0.000	0.000	0.000	0.000	98.287	4.214	0.000	
0.993	0.000	0.000	0.000	0.975	-0.055	0.200	-0.012	-0.012	1.002	0.092	0.000	0.000	0.000	0.000	98.287	4.122	0.000	
0.997	0.000	0.000	0.000	0.980	-0.054	0.202	-0.010	-0.004	1.004	0.092	0.000	0.000	0.000	0.000	98.287	4.122	0.000	
1.003	0.000	0.000	0.000	0.977	-0.055	0.207	-0.008	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.007	0.000	0.000	0.000	0.981	-0.051	0.203	-0.009	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.012	0.000	0.000	0.000	0.978	-0.056	0.198	-0.011	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.018	0.000	0.000	0.000	0.977	-0.058	0.202	-0.008	-0.008	0.995	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.023	0.000	0.000	0.000	0.978	-0.055	0.198	-0.010	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.027	0.000	0.000	0.000	0.973	-0.055	0.205	-0.011	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.033	0.000	0.000	0.000	0.982	-0.052	0.200	-0.012	-0.006	0.993	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.037	0.000	0.000	0.000	0.977	-0.053	0.202	-0.011	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.042	0.000	0.000	0.000	0.976	-0.056	0.201	-0.009	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.047	0.000	0.000	0.000	0.977	-0.050	0.199	-0.011	-0.003	0.996	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.052	0.000	0.000	0.000	0.978	-0.052	0.201	-0.008	-0.008	0.996	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.057	0.000	0.000	0.000	0.977	-0.054	0.196	-0.009	-0.003	1.004	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.062	0.000	0.000	0.000	0.979	-0.055	0.202	-0.009	-0.008	1.003	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.067	0.000	0.000	0.000	0.978	-0.055	0.199	-0.007	-0.007	0.995	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.073	0.000	0.000	0.000	0.978	-0.060	0.200	-0.005	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
1.077	0.000	0.000	0.000	0.977	-0.052	0.197	-0.010	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
1.083	0.000	0.000	0.000	0.979	-0.055	0.195	-0.009	-0.006	1.003	0.000	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.087	0.000	0.000	0.000	0.980	-0.054	0.194	-0.008	-0.008	0.998	0.183	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
1.093	0.000	0.000	0.000	0.982	-0.056	0.200	-0.010	-0.005	1.000	0.183	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
1.097	0.000	0.000	0.000	0.978	-0.054	0.204	-0.008	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.103	0.000	0.000	0.000	0.977	-0.056	0.201	-0.011	-0.004	0.999	0.000	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.107	0.000	0.000	0.000	0.978	-0.057	0.198	-0.011	-0.006	1.004	0.000	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
1.112	0.000	0.000	0.000	0.979	-0.056	0.198	-0.011	-0.005	0.996	0.000	0.000	0.000	0.000	0.000	98.195	4.030	0.000	
1.118	0.000	0.000	0.000	0.980	-0.054	0.195	-0.008	-0.007	1.008	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.122	0.000	0.000	0.000	0.979	-0.052	0.198	-0.012	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.127	0.000	0.000	0.000	0.979	-0.058	0.201	-0.010	-0.005	1.005	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.133	0.000	0.000	0.000	0.977	-0.053	0.196	-0.013	-0.003	0.999	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.137	0.000	0.000	0.000	0.978	-0.055	0.205	-0.012	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.143	0.000	0.000	0.000	0.980	-0.055	0.203	-0.010	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.147	0.000	0.000	0.000	0.978	-0.056	0.199	-0.010	-0.008	1.000	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.153	0.000	0.000	0.000	0.975	-0.054	0.200	-0.014	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.157	0.000	0.000	0.000	0.978	-0.057	0.203	-0.013	-0.007	0.994	0.092	0.000	0.000	0.000	0.000	98.470	4.030	0.000	
1.162	0.000	0.000	0.000	0.979	-0.053	0.204	-0.012	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	98.470	3.939	0.000	
1.168	0.000	0.000	0.000	0.975	-0.054	0.202	-0.007	-0.006	0.999	0.183	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.173	0.000	0.000	0.000	0.977	-0.056	0.201	-0.014	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.177	0.000	0.000	0.000	0.978	-0.053	0.201	-0.008	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.183	0.000	0.000	0.000	0.977	-0.055	0.200	-0.010	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.187	0.000	0.000	0.000	0.980	-0.054	0.199	-0.010	-0.001	1.005	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.193	0.000	0.000	0.000	0.978	-0.055	0.200	-0.009	-0.006	1.004	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.197	0.000	0.000	0.000	0.979	-0.054	0.202	-0.009	-0.004	1.002	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.203	0.000	0.000	0.000	0.978	-0.053	0.198	-0.009	-0.009	0.996	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.207	0.000	0.000	0.000	0.977	-0.058	0.202	-0.011	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.213	0.000	0.000	0.000	0.977	-0.053	0.201	-0.009	-0.007	1.002	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.217	0.000	0.000	0.000	0.977	-0.056	0.198	-0.007	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.222	0.000	0.000	0.000	0.979	-0.056	0.198	-0.010	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.228	0.000	0.000	0.000	0.979	-0.055	0.197	-0.011	-0.004	1.003	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.233	0.000	0.000	0.000	0.979	-0.055	0.207	-0.006	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.237	0.000	0.000	0.000	0.980	-0.055	0.197	-0.009	-0.009	1.001	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.243	0.000	0.000	0.000	0.981	-0.055	0.202	-0.010	-0.008	1.002	0.092	0.000	0.000	0.000	0.000	98.287	4.122	0.000	
1.247	0.000	0.000	0.000	0.979	-0.057	0.200	-0.010	-0.004	1.001	0.183	0.000	0.000	0.000	0.000	98.378	4.122	0.000	
1.252	0.000	0.000	0.000	0.978	-0.059	0.201	-0.011	-0.006	0.998	0.183	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.257	0.000	0.000	0.000	0.980	-0.057	0.198	-0.009	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.262	0.000	0.000	0.000	0.978	-0.053	0.201	-0.011	-0.007	1.002	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.268	0.000	0.000	0.000	0.978	-0.052	0.202	-0.014	-0.007	0.995	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.272	0.000	0.000	0.000	0.979	-0.055	0.204	-0.008	-0.004	1.002	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.278	0.000	0.000	0.000	0.977	-0.056	0.201	-0.010	-0.005	0.997	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.282	0.000	0.000	0.000	0.978	-0.053	0.201	-0.012	-0.006	1.002	0.000	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.288	0.000	0.000	0.000	0.976	-0.056	0.206	-0.011	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.292	0.000	0.000	0.000	0.978	-0.054	0.196	-0.013	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	98.378	4.122	0.000	
1.297	0.000	0.000	0.000	0.979	-0.055	0.204	-0.009	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	98.378	4.122	0.000	
1.303	0.000	0.000	0.000	0.976	-0.055	0.199	-0.009	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.307	0.000	0.000	0.000	0.981	-0.056	0.204	-0.008	-0.004	0.992	0.092	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.312	0.000	0.000	0.000	0.979	-0.056	0.192	-0.011	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.318	0.000	0.000	0.000	0.979	-0.058	0.197	-0.007	-0.007	0.995	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.322	0.000	0.000	0.000	0.978	-0.052	0.199	-0.010	-0.011	1.002	0.092	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
1.328	0.000	0.000	0.000	0.978	-0.054	0.199	-0.012	-0.007	1.005	0.183	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
1.332	0.000	0.000	0.000	0.976	-0.058	0.200	-0.009	-0.006	1.003	0.183	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.338	0.000	0.000	0.000	0.978	-0.052	0.198	-0.015	-0.005	1.001	0.183	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.342	0.000	0.000	0.000	0.979	-0.058	0.199	-0.011	-0.009	1.002	0.183	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
1.348	0.000	0.000	0.000	0.978	-0.054	0.200	-0.006	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
1.352	0.000	0.000	0.000	0.978	-0.057	0.198	-0.010	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
1.358	0.000	0.000	0.000	0.982	-0.054	0.198	-0.011	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
1.362	0.000	0.000	0.000	0.978	-0.056	0.203	-0.009	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
1.368	0.000	0.000	0.000	0.978	-0.056	0.201	-0.010	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
1.372	0.000	0.000	0.000	0.978	-0.056	0.199	-0.009	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.378	0.000	0.000	0.000	0.977	-0.057	0.203	-0.009	-0.006	1.004	0.183	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.382	0.000	0.000	0.000	0.982	-0.054	0.202	-0.009	-0.007	1.004	0.183	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
1.388	0.000	0.000	0.000	0.977	-0.053	0.202	-0.007	-0.002	1.004	0.092	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
1.392	0.000	0.000	0.000	0.977	-0.054	0.194	-0.009	-0.008	0.997	0.092	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
1.398	0.000	0.000	0.000	0.977	-0.054	0.196	-0.009	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.470	3.756	0.000	
1.402	0.000	0.000	0.000	0.977	-0.057	0.192	-0.012	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.470	3.847	0.000	
1.407	0.000	0.000	0.000	0.977	-0.057	0.203	-0.011	-0.007	1.007	0.183	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
1.413	0.000	0.000	0.000	0.976	-0.057	0.195	-0.012	-0.006	1.000	0.183	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.417	0.000	0.000	0.000	0.981	-0.056	0.202	-0.011	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	98.470	3.939	0.000	
1.423	0.000	0.000	0.000	0.979	-0.054	0.202	-0.014	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	98.470	3.847	0.000	
1.427	0.000	0.000	0.000	0.978	-0.056	0.197	-0.014	-0.004	1.000	0.183	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
1.433	0.000	0.000	0.000	0.977	-0.053	0.196	-0.010	-0.006	1.000	0.183	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.437	0.000	0.000	0.000	0.979	-0.058	0.201	-0.011	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.443	0.000	0.000	0.000	0.979	-0.054	0.199	-0.010	-0.005	0.995	0.092	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.447	0.000	0.000	0.000	0.975	-0.051	0.201	-0.012	-0.001	0.997	0.183	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.453	0.000	0.000	0.000	0.977	-0.054	0.201	-0.013	-0.002	1.003	0.183	0.000	0.000	0.000	0.000	98.470	3.847	0.000	
1.457	0.000	0.000	0.000	0.974	-0.055	0.198	-0.012	-0.002	0.994	0.092	0.000	0.000	0.000	0.000	98.470	3.847	0.000	
1.463	0.000	0.000	0.000	0.979	-0.051	0.197	-0.014	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	98.470	3.756	0.000	
1.467	0.000	0.000	0.000	0.978	-0.055	0.200	-0.011	-0.007	1.000	0.092	0.000	0.000	0.000	0.000	98.470	3.756	0.000	
1.473	0.000	0.000	0.000	0.977	-0.054	0.203	-0.012	-0.003	0.996	0.092	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
1.477	0.000	0.000	0.000	0.978	-0.057	0.196	-0.011	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
1.483	0.000	0.000	0.000	0.980	-0.050	0.202	-0.009	-0.007	1.004	0.092	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
1.487	0.000	0.000	0.000	0.979	-0.055	0.207	-0.010	-0.003	0.998	0.092	0.000	0.000	0.000	0.000	98.470	3.847	0.000	
1.493	0.000	0.000	0.000	0.975	-0.055	0.206	-0.011	-0.006	1.002	0.000	0.000	0.000	0.000	0.000	98.470	3.939	0.000	
1.497	0.000	0.000	0.000	0.976	-0.052	0.199	-0.013	-0.008	0.999	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.502	0.000	0.000	0.000	0.979	-0.055	0.199	-0.011	-0.007	0.995	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
1.507	0.000	0.000	0.000	0.979	-0.055	0.197	-0.007	-0.008	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
1.513	0.000	0.000	0.000	0.979	-0.054	0.201	-0.010	-0.007	1.001	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
1.518	0.000	0.000	0.000	0.977	-0.056	0.197	-0.010	-0.007	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
1.522	0.000	0.000	0.000	0.976	-0.055	0.200	-0.011	-0.007	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.528	0.000	0.000	0.000	0.978	-0.055	0.204	-0.013	-0.004	0.997	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.532	0.000	0.000	0.000	0.977	-0.053	0.198	-0.009	-0.010	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
1.537	0.000	0.000	0.000	0.979	-0.056	0.198	-0.007	-0.008	1.003	0.000	0.000	0.000	0.000	0.000	98.378	3.756	0.000	
1.543	0.000	0.000	0.000	0.978	-0.055	0.204	-0.006	-0.002	1.000	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.547	0.000	0.000	0.000	0.980	-0.057	0.196	-0.012	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.553	0.000	0.000	0.000	0.976	-0.056	0.204	-0.013	-0.007	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
1.557	0.000	0.000	0.000	0.980	-0.057	0.197	-0.007	-0.007	1.003	0.000	0.000	0.000	0.000	0.000	98.287	3.756	0.000	
1.563	0.000	0.000	0.000	0.977	-0.055	0.199	-0.008	-0.004	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.567	0.000	0.000	0.000	0.978	-0.055	0.195	-0.009	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.573	0.000	0.000	0.000	0.977	-0.057	0.202	-0.011	-0.007	0.998	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.578	0.000	0.000	0.000	0.976	-0.053	0.202	-0.014	-0.003	0.998	0.000	0.000	0.000	0.000	0.000	98.470	3.939	0.000	
1.583	0.000	0.000	0.000	0.974	-0.054	0.198	-0.009	-0.007	1.001	0.000	0.000	0.000	0.000	0.000	98.470	3.939	0.000	
1.587	0.000	0.000	0.000	0.974	-0.054	0.198	-0.009	-0.007	0.994	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.593	0.000	0.000	0.000	0.976	-0.055	0.202	-0.010	-0.005	0.997	0.000	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.597	0.000	0.000	0.000	0.979	-0.054	0.202	-0.011	-0.004	1.003	0.000	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.602	0.000	0.000	0.000	0.977	-0.052	0.202	-0.010	-0.002	0.997	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.607	0.000	0.000	0.000	0.977	-0.055	0.201	-0.007	-0.008	0.997	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.613	0.000	0.000	0.000	0.979	-0.059	0.201	-0.009	-0.004	0.997	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.618	0.000	0.000	0.000	0.977	-0.056	0.198	-0.011	-0.007	0.999	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.622	0.000	0.000	0.000	0.978	-0.057	0.205	-0.011	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	98.378	3.847	0.000	
1.627	0.000	0.000	0.000	0.977	-0.052	0.203	-0.010	-0.007	1.005	0.000	0.000	0.000	0.000	0.000	98.287	3.847	0.000	
1.633	0.000	0.000	0.000	0.977	-0.053	0.205	-0.007	-0.010	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.637	0.000	0.000	0.000	0.974	-0.057	0.202	-0.008	-0.007	1.000	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.642	0.000	0.000	0.000	0.976	-0.057	0.198	-0.010	-0.004	1.003	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.648	0.000	0.000	0.000	0.979	-0.054	0.206	-0.011	-0.004	1.001	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.652	0.000	0.000	0.000	0.979	-0.057	0.204	-0.010	-0.007	0.997	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.657	0.000	0.000	0.000	0.977	-0.055	0.192	-0.009	-0.004	1.006	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.663	0.000	0.000	0.000	0.977	-0.055	0.200	-0.008	-0.004	0.999	0.000	0.000	0.000	0.000	0.000	98.378	4.030	0.000	
1.668	0.000	0.000	0.000	0.978	-0.054	0.201	-0.012	-0.009	1.003	0.000	0.000	0.000	0.000	0.000	98.287	4.030	0.000	
1.672	0.000	0.000	0.000	0.978	-0.057	0.200	-0.012	-0.003	0.994	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.678	0.000	0.000	0.000	0.977	-0.057	0.201	-0.013	-0.003	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.683	0.000	0.000	0.000	0.977	-0.056	0.197	-0.011	-0.008	0.998	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.687	0.000	0.000	0.000	0.979	-0.057	0.198	-0.011	-0.006	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.693	0.000	0.000	0.000	0.977	-0.055	0.206	-0.014	-0.004	0.997	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.697	0.000	0.000	0.000	0.980	-0.055	0.194	-0.009	-0.005	0.996	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.702	0.000	0.000	0.000	0.980	-0.056	0.198	-0.007	-0.005	0.999	0.000	0.000	0.000	0.000	0.000	98.378	3.939	0.000	
1.707	0.000	0.000	0.000	0.979	-0.053	0.198	-0.010	-0.007	1.003	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
1.713	0.000	0.000	0.000	0.981	-0.054	0.201	-0.009	-0.003	1.000	0.000	0.000	0.000	0.000	0.000	98.287	3.939	0.000	
